timestamp_ms,tenant_id,prompt_tokens,generation_tokens,kv_chunks,session_id,source
82109.91015625,5,887,375,14,azure_293_5,AzureLLM
82413.63330078125,7,1123,396,18,azure_294_7,AzureLLM
82497.74926757812,7,1095,379,18,azure_295_7,AzureLLM
82919.06420898438,1,1079,419,17,azure_296_1,AzureLLM
83735.74536132812,2,1073,420,17,azure_297_2,AzureLLM
83797.67114257812,2,1147,413,18,azure_298_2,AzureLLM
84029.10205078125,3,212,183,4,azure_299_3,AzureLLM
84571.93725585938,4,411,81,7,azure_300_4,AzureLLM
84588.16918945312,5,380,76,6,azure_301_5,AzureLLM
84597.38623046875,6,2522,62,40,azure_302_6,AzureLLM
84676.96508789062,0,990,468,16,azure_303_0,AzureLLM
84894.27514648438,0,1106,414,18,azure_304_0,AzureLLM
84963.89697265625,2,1117,396,18,azure_305_2,AzureLLM
85076.4140625,2,1147,396,18,azure_306_2,AzureLLM
85469.57299804688,3,127,178,2,azure_307_3,AzureLLM
85732.97509765625,5,1021,428,16,azure_308_5,AzureLLM
85796.47705078125,6,1081,394,17,azure_309_6,AzureLLM
86259.01831054688,6,1104,394,18,azure_310_6,AzureLLM
86525.60522460938,0,1149,429,18,azure_311_0,AzureLLM
86720.96801757812,0,399,86,7,azure_312_0,AzureLLM
86953.1591796875,1,1127,385,18,azure_313_1,AzureLLM
87106.77514648438,2,766,85,12,azure_314_2,AzureLLM
87158.81298828125,4,1073,396,17,azure_315_4,AzureLLM
87345.37426757812,5,91,16,2,azure_316_5,AzureLLM
87369.38818359375,5,922,402,15,azure_317_5,AzureLLM
87414.47119140625,6,1314,220,21,azure_318_6,AzureLLM
87440.26220703125,7,1049,396,17,azure_319_7,AzureLLM
87478.72021484375,0,1048,399,17,azure_320_0,AzureLLM
87973.2392578125,2,1180,404,19,azure_321_2,AzureLLM
88111.77709960938,2,194,217,4,azure_322_2,AzureLLM
88352.0751953125,3,1063,396,17,azure_323_3,AzureLLM
88381.56420898438,5,206,217,4,azure_324_5,AzureLLM
88726.22021484375,6,1083,386,17,azure_325_6,AzureLLM
88980.10302734375,6,1016,436,16,azure_326_6,AzureLLM
89266.7841796875,0,958,427,15,azure_327_0,AzureLLM
89395.42016601562,0,91,16,2,azure_328_0,AzureLLM
89446.89526367188,1,335,18,6,azure_329_1,AzureLLM
89699.22705078125,3,895,114,14,azure_330_3,AzureLLM
89945.68212890625,3,1004,532,16,azure_331_3,AzureLLM
90242.58715820312,5,194,223,4,azure_332_5,AzureLLM
90922.6962890625,5,1001,427,16,azure_333_5,AzureLLM
91014.55126953125,6,954,390,15,azure_334_6,AzureLLM
91308.865234375,0,4083,44,64,azure_335_0,AzureLLM
91386.70703125,1,203,217,4,azure_336_1,AzureLLM
91430.7021484375,2,980,385,16,azure_337_2,AzureLLM
91874.67602539062,2,91,24,2,azure_338_2,AzureLLM
91975.64916992188,3,428,102,7,azure_339_3,AzureLLM
92263.54614257812,4,878,110,14,azure_340_4,AzureLLM
92289.55322265625,5,4088,41,64,azure_341_5,AzureLLM
92484.98120117188,7,212,164,4,azure_342_7,AzureLLM
93064.39916992188,0,982,411,16,azure_343_0,AzureLLM
94053.03515625,1,445,174,7,azure_344_1,AzureLLM
94062.52905273438,1,394,86,7,azure_345_1,AzureLLM
94101.16235351562,3,1023,421,16,azure_346_3,AzureLLM
94327.73706054688,4,1314,152,21,azure_347_4,AzureLLM
94512.05908203125,5,1009,420,16,azure_348_5,AzureLLM
94652.72729492188,6,1007,375,16,azure_349_6,AzureLLM
94945.4541015625,6,1161,373,19,azure_350_6,AzureLLM
94991.56713867188,7,4085,52,64,azure_351_7,AzureLLM
95415.79711914062,1,1067,429,17,azure_352_1,AzureLLM
95976.35327148438,1,1038,409,17,azure_353_1,AzureLLM
96491.5732421875,3,1136,422,18,azure_354_3,AzureLLM
96601.21313476562,3,169,217,3,azure_355_3,AzureLLM
96722.17309570312,4,313,18,5,azure_356_4,AzureLLM
96820.05517578125,6,1116,574,18,azure_357_6,AzureLLM
97007.96826171875,7,1240,501,20,azure_358_7,AzureLLM
97014.14916992188,0,1060,58,17,azure_359_0,AzureLLM
97036.05615234375,1,209,167,4,azure_360_1,AzureLLM
97141.00732421875,1,428,108,7,azure_361_1,AzureLLM
97366.05004882812,3,1093,414,18,azure_362_3,AzureLLM
97955.63330078125,3,1045,585,17,azure_363_3,AzureLLM
98178.71728515625,5,435,111,7,azure_364_5,AzureLLM
98410.50732421875,5,1037,390,17,azure_365_5,AzureLLM
98960.67114257812,7,422,95,7,azure_366_7,AzureLLM
99625.5732421875,7,1313,201,21,azure_367_7,AzureLLM
99644.81225585938,0,1184,394,19,azure_368_0,AzureLLM
99650.248046875,2,1001,396,16,azure_369_2,AzureLLM
99890.21020507812,3,890,387,14,azure_370_3,AzureLLM
100096.55615234375,3,181,140,3,azure_371_3,AzureLLM
100446.1591796875,5,1119,397,18,azure_372_5,AzureLLM
100582.19213867188,6,407,92,7,azure_373_6,AzureLLM
101057.71533203125,6,1188,388,19,azure_374_6,AzureLLM
101163.76025390625,0,1016,375,16,azure_375_0,AzureLLM
101460.96801757812,1,1095,417,18,azure_376_1,AzureLLM
101570.90625,2,1027,395,17,azure_377_2,AzureLLM
101721.55712890625,3,1102,455,18,azure_378_3,AzureLLM
102067.56616210938,4,1026,429,17,azure_379_4,AzureLLM
102201.09716796875,5,1996,70,32,azure_380_5,AzureLLM
102232.51196289062,5,1314,139,21,azure_381_5,AzureLLM
102250.4560546875,6,181,173,3,azure_382_6,AzureLLM
102420.54614257812,0,1049,397,17,azure_383_0,AzureLLM
102573.46118164062,1,1132,414,18,azure_384_1,AzureLLM
102582.4853515625,1,1088,386,17,azure_385_1,AzureLLM
102858.75219726562,3,125,205,2,azure_386_3,AzureLLM
103483.1181640625,4,2396,69,38,azure_387_4,AzureLLM
103512.06127929688,4,206,167,4,azure_388_4,AzureLLM
103729.90307617188,6,376,73,6,azure_389_6,AzureLLM
104356.158203125,7,127,198,2,azure_390_7,AzureLLM
104559.52807617188,7,4078,49,64,azure_391_7,AzureLLM
104916.23315429688,1,404,109,7,azure_392_1,AzureLLM
105275.67822265625,2,1026,409,17,azure_393_2,AzureLLM
105477.93212890625,3,1199,394,19,azure_394_3,AzureLLM
105832.2001953125,4,91,16,2,azure_395_4,AzureLLM
105952.5380859375,5,1013,422,16,azure_396_5,AzureLLM
105980.3232421875,5,990,392,16,azure_397_5,AzureLLM
106111.92431640625,7,4083,38,64,azure_398_7,AzureLLM
106330.21215820312,7,1314,200,21,azure_399_7,AzureLLM
106390.00805664062,0,1069,499,17,azure_400_0,AzureLLM
106408.37817382812,2,1017,519,16,azure_401_2,AzureLLM
107007.54321289062,3,200,183,4,azure_402_3,AzureLLM
107198.45703125,3,124,204,2,azure_403_3,AzureLLM
107346.44116210938,4,895,393,14,azure_404_4,AzureLLM
107956.80712890625,6,399,112,7,azure_405_6,AzureLLM
108055.06616210938,6,410,95,7,azure_406_6,AzureLLM
108624.23901367188,7,1107,388,18,azure_407_7,AzureLLM
109050.89721679688,0,212,217,4,azure_408_0,AzureLLM
109360.64916992188,1,1007,385,16,azure_409_1,AzureLLM
