workload,seed,method,segment_bytes,makespan_ns,valid_throughput_gbps,total_requested_bytes,total_valid_bytes,total_stale_bytes,total_wire_bytes,total_control_bytes,total_header_bytes,stale_mib_per_gib,control_header_overhead_pct,completed_valid_requests,rejected_requests,aborted_requests,rpe_events,extra_rtt,serialized_acquire_ns,pin_span_ratio_median,pin_span_ratio_p95,evict_attempts_queue,evict_attempts_xfer,evict_attempts_total,evict_fired,evict_blocked,queue_reclaim,n_requests
race_stress,1003,Segmented-4096,4096,20372408.06316911,2.6437443640926994,78643200,53859439,777105,54636544,260312,213424,10.1185546875,0.8670680195292001,1020,180,391,391,0,0.0,0.0,0.0,180,391,571,571,0,Y,1200
race_stress,1003,Segmented-16384,16384,20372216.06316911,2.643769280327454,78643200,53859439,3255185,57114624,181488,55776,42.38522135416667,0.4154172493545611,1020,180,391,391,0,0.0,0.0,0.0,180,391,571,571,0,Y,1200
race_stress,1003,PROSE,0,20372168.06316911,3.281276680651989,78643200,66846720,0,66846720,153600,0,0.0,0.2297794117647059,1020,180,0,0,0,0.0,1.0,1.0,180,391,571,180,391,Y,1200
race_stress,1004,NoCheck,0,20275388.225955203,2.6773508548906015,78643200,54284328,24358872,78643200,153600,0,317.1728125,0.1953125,1200,0,0,566,0,0.0,0.0,0.0,174,392,566,566,0,Y,1200
race_stress,1004,SharedRef,0,20275638.225955203,3.878704044902885,78643200,78643200,0,78643200,230400,0,0.0,0.29296875,1200,0,0,0,1,250.0,16.100812861500458,24.967732512960147,174,392,566,0,566,N,1200
race_stress,1004,TwoPhase,0,20282803.225955203,3.8773338736217196,78643200,78643200,0,78643200,307200,0,0.0,0.390625,1200,0,0,0,1,3500.0,16.008243228221815,24.896846680674468,174,392,566,0,566,N,1200
race_stress,1004,GenOnly,0,20023024.875415478,2.7110952684602108,78643200,54284328,12955608,67239936,153600,0,168.6928125,0.22843567251461988,1026,174,0,392,0,0.0,0.0,0.0,174,392,566,566,0,Y,1200
race_stress,1004,RDMAKey,0,20023024.875415478,2.7110952684602108,78643200,54284328,12955608,67239936,153600,0,168.6928125,0.22843567251461988,1026,174,0,392,0,0.0,0.0,0.0,174,392,566,566,0,Y,1200
race_stress,1004,Segmented-64,64,20017292.875415478,2.7118715971164145,78643200,54284328,12696,54297024,6940728,13574256,0.1653125,37.78288843233839,1026,174,392,392,0,0.0,0.0,0.0,174,392,566,566,0,Y,1200
race_stress,1004,Segmented-256,256,20013236.875415478,2.712421200924453,78643200,54284328,49880,54334208,1851544,3395888,0.6494791666666667,9.657694835636512,1026,174,392,392,0,0.0,0.0,0.0,174,392,566,566,0,Y,1200
race_stress,1004,Segmented-4096,4096,20012868.875415478,2.712471077381854,78643200,54284328,815064,55099392,261216,215232,10.6128125,0.8647064562890278,1026,174,392,392,0,0.0,0.0,0.0,174,392,566,566,0,Y,1200
race_stress,1004,Segmented-16384,16384,20014852.875415478,2.712202199931142,78643200,54284328,3223512,57507840,181680,56160,41.9728125,0.4135783920940171,1026,174,392,392,0,0.0,0.0,0.0,174,392,566,566,0,Y,1200
race_stress,1004,PROSE,0,20023024.875415478,3.3581307728662937,78643200,67239936,0,67239936,153600,0,0.0,0.22843567251461988,1026,174,0,0,0,0.0,1.0,1.0,174,392,566,174,392,Y,1200
race_stress,1005,NoCheck,0,21099486.663589165,2.5149836034434268,78643200,53064863,25578337,78643200,153600,0,333.05126302083335,0.1953125,1200,0,0,607,0,0.0,0.0,0.0,181,426,607,607,0,Y,1200
race_stress,1005,SharedRef,0,21099736.663589165,3.72721239387366,78643200,78643200,0,78643200,230400,0,0.0,0.29296875,1200,0,0,0,1,250.0,5.895470212233856,26.8707986707134,181,426,607,0,607,N,1200
race_stress,1005,TwoPhase,0,21105173.663589165,3.726252209697566,78643200,78643200,0,78643200,307200,0,0.0,0.390625,1200,0,0,0,1,3500.0,5.717913880393862,26.76460019335151,181,426,607,0,607,N,1200
race_stress,1005,GenOnly,0,20759071.05849487,2.5562253171384177,78643200,53064863,13716321,66781184,153600,0,178.5979296875,0.23000490677134444,1019,181,0,426,0,0.0,0.0,0.0,181,426,607,607,0,Y,1200
race_stress,1005,RDMAKey,0,20759071.05849487,2.5562253171384177,78643200,53064863,13716321,66781184,153600,0,178.5979296875,0.23000490677134444,1019,181,0,426,0,0.0,0.0,0.0,181,426,607,607,0,Y,1200
race_stress,1005,Segmented-64,64,20739651.05849487,2.5586188914333188,78643200,53064863,13537,53078400,6788400,13269600,0.17626302083333334,37.789383251944294,1019,181,426,426,0,0.0,0.0,0.0,181,426,607,607,0,Y,1200
race_stress,1005,Segmented-256,256,20732835.05849487,2.5594600473251594,78643200,53064863,54369,53119232,1813576,3319952,0.7079296875,9.6641608071442,1019,181,426,426,0,0.0,0.0,0.0,181,426,607,607,0,Y,1200
race_stress,1005,Segmented-4096,4096,20732595.05849487,2.5594896755704237,78643200,53064863,838497,53903360,258880,210560,10.9179296875,0.8708919072948329,1019,181,426,426,0,0.0,0.0,0.0,181,426,607,607,0,Y,1200
race_stress,1005,Segmented-16384,16384,20734531.05849487,2.559250693941279,78643200,53064863,3574625,56639488,181256,55312,46.544596354166664,0.4176732671029795,1019,181,426,426,0,0.0,0.0,0.0,181,426,607,607,0,Y,1200
race_stress,1005,PROSE,0,20759071.05849487,3.21696398706012,78643200,66781184,0,66781184,153600,0,0.0,0.23000490677134444,1019,181,0,0,0,0.0,1.0,1.0,181,426,607,181,426,Y,1200
race_stress,1006,NoCheck,0,20813234.63173934,2.453002808229688,78643200,51054923,27588277,78643200,153600,0,359.22235677083336,0.1953125,1200,0,0,625,0,0.0,0.0,0.0,211,414,625,625,0,Y,1200
race_stress,1006,SharedRef,0,20813484.63173934,3.778473494057489,78643200,78643200,0,78643200,230400,0,0.0,0.29296875,1200,0,0,0,1,250.0,6.005639474304124,16.101821898517528,211,414,625,0,625,N,1200
race_stress,1006,TwoPhase,0,20817634.63173934,3.7777202545431194,78643200,78643200,0,78643200,307200,0,0.0,0.390625,1200,0,0,0,1,3500.0,5.847439103257521,15.954028629187372,211,414,625,0,625,N,1200
race_stress,1006,GenOnly,0,20610129.915988415,2.477176185114383,78643200,51054923,13760181,64815104,153600,0,179.1690234375,0.23698179979777553,989,211,0,414,0,0.0,0.0,0.0,211,414,625,625,0,Y,1200
race_stress,1006,RDMAKey,0,20610129.915988415,2.477176185114383,78643200,51054923,13760181,64815104,153600,0,179.1690234375,0.23698179979777553,989,211,0,414,0,0.0,0.0,0.0,211,414,625,625,0,Y,1200
race_stress,1006,Segmented-64,64,20595769.234560594,2.478903430046576,78643200,51054923,13045,51067968,6537096,12766992,0.16985677083333334,37.80077562514334,989,211,414,414,0,0.0,0.0,0.0,211,414,625,625,0,Y,1200
race_stress,1006,Segmented-256,256,20594334.19614444,2.4790761630719884,78643200,51054923,54965,51109888,1750784,3194368,0.7156901041666667,9.675528930918416,989,211,414,414,0,0.0,0.0,0.0,211,414,625,625,0,Y,1200
race_stress,1006,Segmented-4096,4096,20594334.19614444,2.4790761630719884,78643200,51054923,845493,51900416,254968,202736,11.0090234375,0.8818888850524821,989,211,414,414,0,0.0,0.0,0.0,211,414,625,625,0,Y,1200
race_stress,1006,Segmented-16384,16384,20595909.234560594,2.478886579783922,78643200,51054923,3454645,54509568,180216,53232,44.982356770833334,0.428269767245266,989,211,414,414,0,0.0,0.0,0.0,211,414,625,625,0,Y,1200
race_stress,1006,PROSE,0,20610129.915988415,3.144817828136025,78643200,64815104,0,64815104,153600,0,0.0,0.23698179979777553,989,211,0,0,0,0.0,1.0,1.0,211,414,625,211,414,Y,1200
race_stress,1007,NoCheck,0,20516336.29861857,2.631978449467895,78643200,53998555,24644645,78643200,153600,0,320.89381510416666,0.1953125,1200,0,0,592,0,0.0,0.0,0.0,159,433,592,592,0,Y,1200
race_stress,1007,SharedRef,0,20516586.29861857,3.83315230201309,78643200,78643200,0,78643200,230400,0,0.0,0.29296875,1200,0,0,0,1,250.0,28.591739557500617,43.570525187693384,159,433,592,0,592,N,1200
race_stress,1007,TwoPhase,0,20528053.29861857,3.8310110976422824,78643200,78643200,0,78643200,307200,0,0.0,0.390625,1200,0,0,0,1,3500.0,28.80341086518406,43.761721818265805,159,433,592,0,592,N,1200
race_stress,1007,GenOnly,0,20150979.323800176,2.6796987944016544,78643200,53998555,14224421,68222976,153600,0,185.21381510416666,0.22514409221902018,1041,159,0,433,0,0.0,0.0,0.0,159,433,592,592,0,Y,1200
race_stress,1007,RDMAKey,0,20150979.323800176,2.6796987944016544,78643200,53998555,14224421,68222976,153600,0,185.21381510416666,0.22514409221902018,1041,159,0,433,0,0.0,0.0,0.0,159,433,592,592,0,Y,1200
race_stress,1007,Segmented-64,64,20159163.323800176,2.6786109191470553,78643200,53998555,14437,54012992,6905224,13503248,0.18798177083333334,37.78437602567916,1041,159,433,433,0,0.0,0.0,0.0,159,433,592,592,0,Y,1200
race_stress,1007,Segmented-256,256,20153019.323800176,2.679427540479215,78643200,53998555,58405,54056960,1842880,3378560,0.7604817708333333,9.659144724379617,1041,159,433,433,0,0.0,0.0,0.0,159,433,592,592,0,Y,1200
race_stress,1007,Segmented-4096,4096,20151099.323800176,2.679682836768269,78643200,53998555,900133,54898688,260824,214448,11.720481770833333,0.8657256071401924,1041,159,433,433,0,0.0,0.0,0.0,159,433,592,592,0,Y,1200
race_stress,1007,Segmented-16384,16384,20151003.323800176,2.679695602859773,78643200,53998555,3525669,57524224,181688,56176,45.9071484375,0.41350231860581027,1041,159,433,433,0,0.0,0.0,0.0,159,433,592,592,0,Y,1200
race_stress,1007,PROSE,0,20150979.323800176,3.385591087348412,78643200,68222976,0,68222976,153600,0,0.0,0.22514409221902018,1041,159,0,0,0,0.0,1.0,1.0,159,433,592,159,433,Y,1200
race_stress,1008,NoCheck,0,20414510.044127606,2.578055896822239,78643200,52629748,26013452,78643200,153600,0,338.7168229166667,0.1953125,1200,0,0,616,0,0.0,0.0,0.0,185,431,616,616,0,Y,1200
race_stress,1008,SharedRef,0,20414760.044127606,3.852271583403796,78643200,78643200,0,78643200,230400,0,0.0,0.29296875,1200,0,0,0,1,250.0,9.0754636891525,21.327678491453504,185,431,616,0,616,N,1200
race_stress,1008,TwoPhase,0,20418757.044127606,3.8515174959005463,78643200,78643200,0,78643200,307200,0,0.0,0.390625,1200,0,0,0,1,3500.0,8.965791184833352,21.366827671385973,185,431,616,0,616,N,1200
race_stress,1008,GenOnly,0,20345517.629640743,2.586798181203578,78643200,52629748,13889292,66519040,153600,0,180.85015625,0.2309113300492611,1015,185,0,431,0,0.0,0.0,0.0,185,431,616,616,0,Y,1200
race_stress,1008,RDMAKey,0,20345517.629640743,2.586798181203578,78643200,52629748,13889292,66519040,153600,0,180.85015625,0.2309113300492611,1015,185,0,431,0,0.0,0.0,0.0,185,431,616,616,0,Y,1200
race_stress,1008,Segmented-64,64,20308453.629640743,2.5915192244467815,78643200,52629748,13132,52642880,6733960,13160720,0.17098958333333333,37.791777349567504,1015,185,431,431,0,0.0,0.0,0.0,185,431,616,616,0,Y,1200
race_stress,1008,Segmented-256,256,20267980.223061673,2.596694264587642,78643200,52629748,57100,52686848,1800064,3292928,0.7434895833333334,9.66653385679857,1015,185,431,431,0,0.0,0.0,0.0,185,431,616,616,0,Y,1200
race_stress,1008,Segmented-4096,4096,20263724.223061673,2.597239649565666,78643200,52629748,876300,53506048,258104,209008,11.41015625,0.8730078513741101,1015,185,431,431,0,0.0,0.0,0.0,185,431,616,616,0,Y,1200
race_stress,1008,Segmented-16384,16384,20266508.223061673,2.596882868066613,78643200,52629748,3485452,56115200,181000,54800,45.383489583333336,0.4202070027372263,1015,185,431,431,0,0.0,0.0,0.0,185,431,616,616,0,Y,1200
race_stress,1008,PROSE,0,20345517.629640743,3.2694690403497284,78643200,66519040,0,66519040,153600,0,0.0,0.2309113300492611,1015,185,0,0,0,0.0,1.0,1.0,185,431,616,185,431,Y,1200
race_stress,1009,NoCheck,0,20752368.57263556,2.5378004354377883,78643200,52665370,25977830,78643200,153600,0,338.25299479166665,0.1953125,1200,0,0,603,0,0.0,0.0,0.0,189,414,603,603,0,Y,1200
race_stress,1009,SharedRef,0,20752618.57263556,3.789555507163759,78643200,78643200,0,78643200,230400,0,0.0,0.29296875,1200,0,0,0,1,250.0,6.440327230715296,13.556559190828459,189,414,603,0,603,N,1200
race_stress,1009,TwoPhase,0,20758676.57263556,3.7884496020169607,78643200,78643200,0,78643200,307200,0,0.0,0.390625,1200,0,0,0,1,3500.0,6.2753936746111165,13.44781213611483,189,414,603,0,603,N,1200
race_stress,1009,GenOnly,0,20606657.41609586,2.555745404825485,78643200,52665370,13591526,66256896,153600,0,176.97299479166668,0.2318249258160237,1011,189,0,414,0,0.0,0.0,0.0,189,414,603,603,0,Y,1200
race_stress,1009,RDMAKey,0,20606657.41609586,2.555745404825485,78643200,52665370,13591526,66256896,153600,0,176.97299479166668,0.2318249258160237,1011,189,0,414,0,0.0,0.0,0.0,189,414,603,603,0,Y,1200
race_stress,1009,Segmented-64,64,20591369.143834867,2.5576429440957407,78643200,52665370,12966,52678336,6738392,13169584,0.168828125,37.791580964136756,1011,189,414,414,0,0.0,0.0,0.0,189,414,603,603,0,Y,1200
race_stress,1009,Segmented-256,256,20567261.284070514,2.560640878364768,78643200,52665370,50406,52715776,1800968,3294736,0.656328125,9.666373876389489,1011,189,414,414,0,0.0,0.0,0.0,189,414,603,603,0,Y,1200
race_stress,1009,Segmented-4096,4096,20563489.284070514,2.56111058159751,78643200,52665370,857062,53522432,258136,209072,11.159661458333334,0.8729199749368638,1011,189,414,414,0,0.0,0.0,0.0,189,414,603,603,0,Y,1200
race_stress,1009,Segmented-16384,16384,20566321.284070514,2.56075791448379,78643200,52665370,3449830,56115200,181000,54800,44.91966145833333,0.4202070027372263,1011,189,414,414,0,0.0,0.0,0.0,189,414,603,603,0,Y,1200
race_stress,1009,PROSE,0,20606657.41609586,3.215315063579731,78643200,66256896,0,66256896,153600,0,0.0,0.2318249258160237,1011,189,0,0,0,0.0,1.0,1.0,189,414,603,189,414,Y,1200
